Day,Hour,Dir,Spd,Temp,Radiation,date
15,11,100.0,0.382550336,0.71484375,0.155619597,2023-06-16 11:00:00
15,12,110.0,0.362416107,0.78125,0.273775216,2023-06-16 12:00:00
15,13,110.0,0.543624161,0.765625,0.233429395,2023-06-16 13:00:00
15,14,120.0,0.55704698,0.76953125,0.141210375,2023-06-16 14:00:00
15,15,120.0,0.691275168,0.77734375,0.126801153,2023-06-16 15:00:00
15,16,120.0,0.597315436,0.76171875,0.144092219,2023-06-16 16:00:00
15,17,120.0,0.718120805,0.76953125,0.086455331,2023-06-16 17:00:00
15,18,120.0,0.66442953,0.74609375,0.014409222,2023-06-16 18:00:00
15,19,120.0,0.644295302,0.75390625,0.0,2023-06-16 19:00:00
15,20,120.0,0.570469799,0.70703125,0.0,2023-06-16 20:00:00
15,21,120.0,0.55033557,0.73046875,0.0,2023-06-16 21:00:00
15,22,120.0,0.496644295,0.70703125,0.0,2023-06-16 22:00:00
15,23,130.0,0.55033557,0.73046875,0.0,2023-06-16 23:00:00
15,24,130.0,0.637583893,0.72265625,0.0,2023-06-17 00:00:00
16,1,140.0,0.644295302,0.7578125,0.0,2023-06-17 01:00:00
16,2,140.0,0.617449664,0.73828125,0.0,2023-06-17 02:00:00
16,3,140.0,0.651006711,0.765625,0.0,2023-06-17 03:00:00
16,4,140.0,0.530201342,0.7265625,0.0,2023-06-17 04:00:00
16,5,140.0,0.456375839,0.74609375,0.0,2023-06-17 05:00:00
16,6,140.0,0.583892617,0.7421875,0.0,2023-06-17 06:00:00
16,7,140.0,0.476510067,0.734375,0.0,2023-06-17 07:00:00
16,8,140.0,0.476510067,0.73046875,0.017291066,2023-06-17 08:00:00
16,9,140.0,0.476510067,0.76171875,0.031700288,2023-06-17 09:00:00
16,10,140.0,0.369127517,0.79296875,0.069164265,2023-06-17 10:00:00
16,11,140.0,0.402684564,0.8046875,0.109510086,2023-06-17 11:00:00
16,12,140.0,0.429530201,0.80859375,0.187319885,2023-06-17 12:00:00
16,13,120.0,0.375838926,0.8203125,0.227665706,2023-06-17 13:00:00
16,14,150.0,0.322147651,0.7578125,0.152737752,2023-06-17 14:00:00
16,15,170.0,0.369127517,0.73046875,0.086455331,2023-06-17 15:00:00
16,16,170.0,0.322147651,0.7734375,0.132564841,2023-06-17 16:00:00
16,17,170.0,0.409395973,0.7890625,0.172910663,2023-06-17 17:00:00
16,18,160.0,0.348993289,0.78515625,0.034582133,2023-06-17 18:00:00
16,19,160.0,0.281879195,0.77734375,0.005763689,2023-06-17 19:00:00
16,20,160.0,0.308724832,0.78515625,0.0,2023-06-17 20:00:00
16,21,140.0,0.255033557,0.78125,0.0,2023-06-17 21:00:00
16,22,140.0,0.22147651,0.78125,0.0,2023-06-17 22:00:00
16,23,140.0,0.268456376,0.7734375,0.0,2023-06-17 23:00:00
16,24,140.0,0.275167785,0.7421875,0.0,2023-06-18 00:00:00
17,1,120.0,0.2774049216666667,0.75,0.0,2023-06-18 01:00:00
17,2,120.0,0.27964205833333333,0.7578125,0.0,2023-06-18 02:00:00
17,3,130.0,0.281879195,0.765625,0.0,2023-06-18 03:00:00
17,4,140.0,0.261744966,0.74609375,0.0,2023-06-18 04:00:00
17,5,140.0,0.275167785,0.75,0.0,2023-06-18 05:00:00
17,6,140.0,0.275167785,0.7578125,0.0,2023-06-18 06:00:00
17,7,140.0,0.315436242,0.75,0.017291066,2023-06-18 07:00:00
17,8,140.0,0.302013423,0.77734375,0.051873199,2023-06-18 08:00:00
17,9,140.0,0.281879195,0.78515625,0.097982709,2023-06-18 09:00:00
17,10,130.0,0.32885906,0.8203125,0.250720461,2023-06-18 10:00:00
17,11,130.0,0.302013423,0.84765625,0.331412104,2023-06-18 11:00:00
17,12,140.0,0.288590604,0.84765625,0.57925072,2023-06-18 12:00:00
17,13,140.0,0.32885906,0.8671875,0.585014409,2023-06-18 13:00:00
17,14,140.0,0.288590604,0.859375,0.619596542,2023-06-18 14:00:00
17,15,140.0,0.302013423,0.8671875,0.619596542,2023-06-18 15:00:00
17,16,130.0,0.234899329,0.88671875,0.573487032,2023-06-18 16:00:00
17,17,130.0,0.181208054,0.8515625,0.328530259,2023-06-18 17:00:00
17,18,140.0,0.241610738,0.8125,0.170028818,2023-06-18 18:00:00
17,19,130.0,0.194630872,0.796875,0.014409222,2023-06-18 19:00:00
17,20,130.0,0.147651007,0.79296875,0.0,2023-06-18 20:00:00
17,21,140.0,0.154362416,0.78515625,0.0,2023-06-18 21:00:00
17,22,130.0,0.187919463,0.7734375,0.0,2023-06-18 22:00:00
17,23,130.0,0.167785235,0.7734375,0.0,2023-06-18 23:00:00
17,24,140.0,0.187919463,0.76953125,0.0,2023-06-19 00:00:00
18,1,140.0,0.154362416,0.76953125,0.0,2023-06-19 01:00:00
18,2,140.0,0.167785235,0.76953125,0.0,2023-06-19 02:00:00
18,3,130.0,0.120805369,0.765625,0.0,2023-06-19 03:00:00
18,4,140.0,0.161073826,0.75,0.0,2023-06-19 04:00:00
18,5,130.0,0.11409396,0.734375,0.0,2023-06-19 05:00:00
18,6,120.0,0.127516779,0.73828125,0.0,2023-06-19 06:00:00
18,7,120.0,0.134228188,0.75390625,0.040345821,2023-06-19 07:00:00
18,8,120.0,0.174496644,0.81640625,0.25648415,2023-06-19 08:00:00
18,9,110.0,0.181208054,0.85546875,0.452449568,2023-06-19 09:00:00
18,10,120.0,0.194630872,0.89453125,0.680115274,2023-06-19 10:00:00
18,11,120.0,0.187919463,0.91796875,0.838616715,2023-06-19 11:00:00
18,12,120.0,0.234899329,0.93359375,0.948126801,2023-06-19 12:00:00
18,13,120.0,0.214765101,0.92578125,0.985590778,2023-06-19 13:00:00
18,14,120.0,0.194630872,0.94140625,0.942363112,2023-06-19 14:00:00
18,15,120.0,0.154362416,0.93359375,0.806916427,2023-06-19 15:00:00
18,16,120.0,0.154362416,0.89453125,0.654178674,2023-06-19 16:00:00
18,17,120.0,0.154362416,0.87890625,0.435158501,2023-06-19 17:00:00
18,18,120.0,0.174496644,0.84765625,0.204610951,2023-06-19 18:00:00
18,19,120.0,0.140939597,0.7890625,0.028818444,2023-06-19 19:00:00
18,20,120.0,0.073825503,0.765625,0.0,2023-06-19 20:00:00
18,21,110.0,0.040268456,0.75,0.0,2023-06-19 21:00:00
18,22,110.0,0.053691275,0.73828125,0.0,2023-06-19 22:00:00
18,23,120.0,0.0,0.74609375,0.0,2023-06-19 23:00:00
18,24,280.0,0.0,0.75,0.0,2023-06-20 00:00:00
19,1,290.0,0.026845638,0.7265625,0.0,2023-06-20 01:00:00
19,2,280.0,0.020134228,0.72265625,0.0,2023-06-20 02:00:00
19,3,290.0,0.073825503,0.7109375,0.0,2023-06-20 03:00:00
19,4,270.0,0.013422819,0.70703125,0.0,2023-06-20 04:00:00
19,5,270.0,0.0,0.70703125,0.0,2023-06-20 05:00:00
19,6,280.0,0.0,0.69921875,0.0,2023-06-20 06:00:00
19,7,280.0,0.060402685,0.70703125,0.020172911,2023-06-20 07:00:00
19,8,270.0,0.100671141,0.75390625,0.207492795,2023-06-20 08:00:00
19,9,270.0,0.053691275,0.78515625,0.265129683,2023-06-20 09:00:00
19,10,280.0,0.120805369,0.8203125,0.570605187,2023-06-20 10:00:00
19,11,270.0,0.174496644,0.84375,0.731988473,2023-06-20 11:00:00
19,12,270.0,0.181208054,0.8671875,0.786743516,2023-06-20 12:00:00
19,13,270.0,0.181208054,0.8984375,0.504322767,2023-06-20 13:00:00
19,14,270.0,0.167785235,0.84765625,0.391930836,2023-06-20 14:00:00
19,15,290.0,0.161073826,0.89453125,0.648414986,2023-06-20 15:00:00
19,16,270.0,0.161073826,0.90234375,0.570605187,2023-06-20 16:00:00
19,17,270.0,0.187919463,0.89453125,0.383285303,2023-06-20 17:00:00
19,18,270.0,0.167785235,0.890625,0.175792507,2023-06-20 18:00:00
19,19,270.0,0.161073826,0.859375,0.028818444,2023-06-20 19:00:00
19,20,290.0,0.046979866,0.85546875,0.0,2023-06-20 20:00:00
19,21,300.0,0.006711409,0.84375,0.0,2023-06-20 21:00:00
19,22,310.0,0.026845638,0.80859375,0.0,2023-06-20 22:00:00
19,23,290.0,0.026845638,0.7890625,0.0,2023-06-20 23:00:00
19,24,270.0,0.0,0.78125,0.0,2023-06-21 00:00:00
20,1,270.0,0.0,0.765625,0.0,2023-06-21 01:00:00
20,2,270.0,0.0,0.76171875,0.0,2023-06-21 02:00:00
20,3,280.0,0.080536913,0.75390625,0.0,2023-06-21 03:00:00
20,4,280.0,0.006711409,0.75390625,0.0,2023-06-21 04:00:00
20,5,270.0,0.020134228,0.75,0.0,2023-06-21 05:00:00
20,6,270.0,0.0,0.7421875,0.0,2023-06-21 06:00:00
20,7,270.0,0.0,0.7578125,0.031700288,2023-06-21 07:00:00
20,8,270.0,0.0,0.796875,0.178674352,2023-06-21 08:00:00
20,9,280.0,0.033557047,0.8515625,0.360230548,2023-06-21 09:00:00
20,10,270.0,0.154362416,0.85546875,0.530259366,2023-06-21 10:00:00
20,11,270.0,0.140939597,0.90234375,0.694524496,2023-06-21 11:00:00
20,12,270.0,0.161073826,0.9296875,0.763688761,2023-06-21 12:00:00
20,13,270.0,0.147651007,0.94921875,0.625360231,2023-06-21 13:00:00
20,14,280.0,0.154362416,0.96875,0.616714697,2023-06-21 14:00:00
20,15,300.0,0.040268456,1.0,0.593659942,2023-06-21 15:00:00
20,16,290.0,0.067114094,0.96484375,0.489913545,2023-06-21 16:00:00
20,17,290.0,0.134228188,0.93359375,0.311239193,2023-06-21 17:00:00
20,18,290.0,0.080536913,0.8984375,0.126801153,2023-06-21 18:00:00
20,19,290.0,0.11409396,0.85546875,0.020172911,2023-06-21 19:00:00
20,20,330.0,0.0,0.85546875,0.0,2023-06-21 20:00:00
20,21,110.0,0.006711409,0.82421875,0.0,2023-06-21 21:00:00
20,22,290.0,0.0,0.83203125,0.0,2023-06-21 22:00:00
20,23,270.0,0.0,0.81640625,0.0,2023-06-21 23:00:00
20,24,140.0,0.0,0.8046875,0.0,2023-06-22 00:00:00
21,1,290.0,0.0,0.80859375,0.0,2023-06-22 01:00:00
21,2,290.0,0.006711409,0.79296875,0.0,2023-06-22 02:00:00
21,3,340.0,0.0,0.7890625,0.0,2023-06-22 03:00:00
21,4,280.0,0.0,0.78125,0.0,2023-06-22 04:00:00
21,5,290.0,0.0,0.7734375,0.0,2023-06-22 05:00:00
21,6,330.0,0.0,0.75390625,0.0,2023-06-22 06:00:00
21,7,290.0,0.060402685,0.765625,0.031700288,2023-06-22 07:00:00
21,8,280.0,0.0,0.80078125,0.158501441,2023-06-22 08:00:00
21,9,280.0,0.053691275,0.8203125,0.282420749,2023-06-22 09:00:00
21,10,270.0,0.140939597,0.85546875,0.507204611,2023-06-22 10:00:00
21,11,270.0,0.134228188,0.90234375,0.639769452,2023-06-22 11:00:00
21,12,270.0,0.10738255,0.91015625,0.608069164,2023-06-22 12:00:00
21,13,130.0,0.046979866,0.96875,0.674351585,2023-06-22 13:00:00
21,14,130.0,0.154362416,0.97265625,0.720461095,2023-06-22 14:00:00
21,15,120.0,0.134228188,0.97265625,0.619596542,2023-06-22 15:00:00
21,16,120.0,0.080536913,0.9453125,0.492795389,2023-06-22 16:00:00
21,17,110.0,0.080536913,0.91796875,0.311239193,2023-06-22 17:00:00
21,18,190.0,0.0,0.87890625,0.121037464,2023-06-22 18:00:00
21,19,280.0,0.013422819,0.84375,0.014409222,2023-06-22 19:00:00
21,20,290.0,0.0,0.828125,0.0,2023-06-22 20:00:00
21,21,120.0,0.080536913,0.796875,0.0,2023-06-22 21:00:00
21,22,120.0,0.134228188,0.78515625,0.0,2023-06-22 22:00:00
21,23,120.0,0.120805369,0.77734375,0.0,2023-06-22 23:00:00
21,24,110.0,0.013422819,0.7890625,0.0,2023-06-23 00:00:00
22,1,170.0,0.0,0.79296875,0.0,2023-06-23 01:00:00
22,2,270.0,0.0,0.796875,0.0,2023-06-23 02:00:00
22,3,290.0,0.033557047,0.78515625,0.0,2023-06-23 03:00:00
22,4,270.0,0.026845638,0.76953125,0.0,2023-06-23 04:00:00
22,5,150.0,0.0,0.765625,0.0,2023-06-23 05:00:00
22,6,120.0,0.0,0.76953125,0.0,2023-06-23 06:00:00
22,7,110.0,0.0,0.7734375,0.020172911,2023-06-23 07:00:00
22,8,110.0,0.0,0.79296875,0.060518732,2023-06-23 08:00:00
22,9,110.0,0.0,0.86328125,0.30259366,2023-06-23 09:00:00
22,10,130.0,0.040268456,0.92578125,0.510086455,2023-06-23 10:00:00
22,11,150.0,0.134228188,0.94921875,0.665706052,2023-06-23 11:00:00
22,12,150.0,0.174496644,0.984375,0.81556196,2023-06-23 12:00:00
22,13,160.0,0.10738255,0.99609375,0.688760807,2023-06-23 13:00:00
22,14,130.0,0.154362416,0.98828125,0.74351585,2023-06-23 14:00:00
22,15,130.0,0.22147651,0.96484375,0.677233429,2023-06-23 15:00:00
22,16,130.0,0.302013423,0.9140625,0.489913545,2023-06-23 16:00:00
22,17,130.0,0.201342282,0.890625,0.345821326,2023-06-23 17:00:00
22,18,140.0,0.167785235,0.83984375,0.103746398,2023-06-23 18:00:00
22,19,120.0,0.22147651,0.8203125,0.017291066,2023-06-23 19:00:00
22,20,120.0,0.248322148,0.80859375,0.0,2023-06-23 20:00:00
22,21,120.0,0.214765101,0.8046875,0.0,2023-06-23 21:00:00
22,22,120.0,0.201342282,0.8046875,0.0,2023-06-23 22:00:00
22,23,120.0,0.167785235,0.80078125,0.0,2023-06-23 23:00:00
22,24,120.0,0.167785235,0.8046875,0.0,2023-06-24 00:00:00
23,1,120.0,0.187919463,0.79296875,0.0,2023-06-24 01:00:00
23,2,120.0,0.147651007,0.796875,0.0,2023-06-24 02:00:00
23,3,130.0,0.147651007,0.79296875,0.0,2023-06-24 03:00:00
23,4,120.0,0.167785235,0.78515625,0.0,2023-06-24 04:00:00
23,5,120.0,0.120805369,0.78515625,0.0,2023-06-24 05:00:00
23,6,100.0,0.093959732,0.7890625,0.0,2023-06-24 06:00:00
23,7,110.0,0.127516779,0.80078125,0.020172911,2023-06-24 07:00:00
23,8,120.0,0.120805369,0.81640625,0.077809798,2023-06-24 08:00:00
23,9,120.0,0.134228188,0.8359375,0.16426513,2023-06-24 09:00:00
23,10,120.0,0.194630872,0.8671875,0.30259366,2023-06-24 10:00:00
23,11,120.0,0.241610738,0.92578125,0.639769452,2023-06-24 11:00:00
23,12,130.0,0.261744966,0.9140625,0.631123919,2023-06-24 12:00:00
23,13,120.0,0.194630872,0.91796875,0.570605187,2023-06-24 13:00:00
23,14,130.0,0.248322148,0.94140625,0.841498559,2023-06-24 14:00:00
23,15,120.0,0.214765101,0.89453125,0.530259366,2023-06-24 15:00:00
23,16,120.0,0.214765101,0.90234375,0.530259366,2023-06-24 16:00:00
23,17,120.0,0.201342282,0.88671875,0.371757925,2023-06-24 17:00:00
23,18,120.0,0.22147651,0.8359375,0.187319885,2023-06-24 18:00:00
23,19,120.0,0.22147651,0.80078125,0.023054755,2023-06-24 19:00:00
23,20,120.0,0.194630872,0.78515625,0.0,2023-06-24 20:00:00
23,21,120.0,0.22147651,0.78125,0.0,2023-06-24 21:00:00
23,22,130.0,0.201342282,0.7890625,0.0,2023-06-24 22:00:00
23,23,120.0,0.214765101,0.78515625,0.0,2023-06-24 23:00:00
23,24,120.0,0.214765101,0.78515625,0.0,2023-06-25 00:00:00
24,1,130.0,0.201342282,0.7734375,0.0,2023-06-25 01:00:00
24,2,130.0,0.187919463,0.76953125,0.0,2023-06-25 02:00:00
24,3,130.0,0.214765101,0.76953125,0.0,2023-06-25 03:00:00
24,4,120.0,0.187919463,0.76953125,0.0,2023-06-25 04:00:00
24,5,120.0,0.174496644,0.76953125,0.0,2023-06-25 05:00:00
24,6,120.0,0.147651007,0.765625,0.0,2023-06-25 06:00:00
24,7,120.0,0.161073826,0.7734375,0.031700288,2023-06-25 07:00:00
24,8,120.0,0.147651007,0.796875,0.198847262,2023-06-25 08:00:00
24,9,120.0,0.248322148,0.875,0.458213256,2023-06-25 09:00:00
24,10,120.0,0.214765101,0.8828125,0.553314121,2023-06-25 10:00:00
24,11,120.0,0.22147651,0.90234375,0.536023055,2023-06-25 11:00:00
24,12,120.0,0.241610738,0.9140625,0.775216138,2023-06-25 12:00:00
24,13,120.0,0.22147651,0.9296875,0.841498559,2023-06-25 13:00:00
24,14,130.0,0.248322148,0.921875,0.841498559,2023-06-25 14:00:00
24,15,140.0,0.248322148,0.92578125,0.832853026,2023-06-25 15:00:00
24,16,140.0,0.234899329,0.90625,0.662824207,2023-06-25 16:00:00
24,17,130.0,0.208053691,0.87109375,0.429394813,2023-06-25 17:00:00
24,18,120.0,0.181208054,0.828125,0.178674352,2023-06-25 18:00:00
24,19,130.0,0.154362416,0.79296875,0.025936599,2023-06-25 19:00:00
24,20,120.0,0.187919463,0.78515625,0.0,2023-06-25 20:00:00
24,21,120.0,0.134228188,0.78125,0.0,2023-06-25 21:00:00
24,22,120.0,0.194630872,0.76953125,0.0,2023-06-25 22:00:00
24,23,120.0,0.161073826,0.7734375,0.0,2023-06-25 23:00:00
24,24,130.0,0.181208054,0.76953125,0.0,2023-06-26 00:00:00
25,1,120.0,0.17002237166666667,0.7734375,0.0,2023-06-26 01:00:00
25,2,120.0,0.15883668933333334,0.76171875,0.0,2023-06-26 02:00:00
25,3,120.0,0.147651007,0.76171875,0.0,2023-06-26 03:00:00
25,4,120.0,0.134228188,0.7578125,0.0,2023-06-26 04:00:00
25,5,120.0,0.100671141,0.76171875,0.0,2023-06-26 05:00:00
25,6,120.0,0.174496644,0.76171875,0.0,2023-06-26 06:00:00
25,7,100.0,0.100671141,0.76171875,0.011527378,2023-06-26 07:00:00
25,8,110.0,0.147651007,0.78515625,0.09221902,2023-06-26 08:00:00
25,9,120.0,0.127516779,0.8203125,0.308357349,2023-06-26 09:00:00
25,10,120.0,0.268456376,0.88671875,0.515850144,2023-06-26 10:00:00
25,11,120.0,0.228187919,0.8671875,0.585014409,2023-06-26 11:00:00
25,12,120.0,0.208053691,0.89453125,0.858789625,2023-06-26 12:00:00
25,13,120.0,0.201342282,0.8984375,0.922190202,2023-06-26 13:00:00
25,14,120.0,0.234899329,0.91015625,0.786743516,2023-06-26 14:00:00
25,15,120.0,0.22147651,0.90234375,0.763688761,2023-06-26 15:00:00
25,16,120.0,0.201342282,0.8828125,0.582132565,2023-06-26 16:00:00
25,17,130.0,0.174496644,0.84375,0.380403458,2023-06-26 17:00:00
25,18,110.0,0.174496644,0.8046875,0.181556196,2023-06-26 18:00:00
25,19,120.0,0.161073826,0.76953125,0.023054755,2023-06-26 19:00:00
25,20,130.0,0.174496644,0.75390625,0.0,2023-06-26 20:00:00
25,21,120.0,0.167785235,0.765625,0.0,2023-06-26 21:00:00
25,22,110.0,0.147651007,0.7578125,0.0,2023-06-26 22:00:00
25,23,120.0,0.147651007,0.75,0.0,2023-06-26 23:00:00
25,24,100.0,0.093959732,0.75,0.0,2023-06-27 00:00:00
26,1,80.0,0.067114094,0.74609375,0.0,2023-06-27 01:00:00
26,2,120.0,0.060402685,0.734375,0.0,2023-06-27 02:00:00
26,3,130.0,0.147651007,0.734375,0.0,2023-06-27 03:00:00
26,4,120.0,0.134228188,0.7421875,0.0,2023-06-27 04:00:00
26,5,80.0,0.100671141,0.734375,0.0,2023-06-27 05:00:00
26,6,80.0,0.046979866,0.734375,0.0,2023-06-27 06:00:00
26,7,120.0,0.11409396,0.73828125,0.023054755,2023-06-27 07:00:00
26,8,100.0,0.10738255,0.7734375,0.123919308,2023-06-27 08:00:00
26,9,120.0,0.154362416,0.78125,0.170028818,2023-06-27 09:00:00
26,10,120.0,0.187919463,0.78515625,0.161383285,2023-06-27 10:00:00
26,11,120.0,0.140939597,0.80859375,0.270893372,2023-06-27 11:00:00
26,12,130.0,0.127516779,0.890625,0.659942363,2023-06-27 12:00:00
26,13,140.0,0.134228188,0.8828125,0.726224784,2023-06-27 13:00:00
26,14,270.0,0.053691275,0.84375,0.319884726,2023-06-27 14:00:00
26,15,280.0,0.046979866,0.81640625,0.043227666,2023-06-27 15:00:00
26,16,170.0,0.013422819,0.81640625,0.100864553,2023-06-27 16:00:00
26,17,300.0,0.026845638,0.83203125,0.158501441,2023-06-27 17:00:00
26,18,290.0,0.161073826,0.80859375,0.060518732,2023-06-27 18:00:00
26,19,300.0,0.154362416,0.7890625,0.011527378,2023-06-27 19:00:00
26,20,300.0,0.140939597,0.78515625,0.0,2023-06-27 20:00:00
26,21,290.0,0.087248322,0.77734375,0.0,2023-06-27 21:00:00
26,22,290.0,0.053691275,0.76953125,0.0,2023-06-27 22:00:00
26,23,290.0,0.140939597,0.765625,0.0,2023-06-27 23:00:00
26,24,290.0,0.060402685,0.765625,0.0,2023-06-28 00:00:00
27,1,280.0,0.0,0.765625,0.0,2023-06-28 01:00:00
27,2,280.0,0.100671141,0.75390625,0.0,2023-06-28 02:00:00
27,3,270.0,0.046979866,0.7421875,0.0,2023-06-28 03:00:00
27,4,280.0,0.033557047,0.75,0.0,2023-06-28 04:00:00
27,5,360.0,0.067114094,0.7578125,0.0,2023-06-28 05:00:00
27,6,50.0,0.087248322,0.75,0.0,2023-06-28 06:00:00
27,7,30.0,0.053691275,0.7578125,0.031700288,2023-06-28 07:00:00
27,8,70.0,0.040268456,0.8046875,0.178674352,2023-06-28 08:00:00
27,9,50.0,0.087248322,0.84765625,0.403458213,2023-06-28 09:00:00
27,10,40.0,0.093959732,0.890625,0.602305476,2023-06-28 10:00:00
27,11,110.0,0.040268456,0.8671875,0.423631124,2023-06-28 11:00:00
27,12,10.0,0.087248322,0.87109375,0.279538905,2023-06-28 12:00:00
27,13,270.0,0.040268456,0.87890625,0.30259366,2023-06-28 13:00:00
27,14,270.0,0.087248322,0.86328125,0.207492795,2023-06-28 14:00:00
27,15,280.0,0.11409396,0.84765625,0.172910663,2023-06-28 15:00:00
27,16,270.0,0.093959732,0.8671875,0.308357349,2023-06-28 16:00:00
27,17,270.0,0.087248322,0.8671875,0.195965418,2023-06-28 17:00:00
27,18,180.0,0.020134228,0.8359375,0.089337176,2023-06-28 18:00:00
27,19,140.0,0.0,0.80859375,0.017291066,2023-06-28 19:00:00
27,20,290.0,0.026845638,0.8125,0.0,2023-06-28 20:00:00
27,21,290.0,0.093959732,0.79296875,0.0,2023-06-28 21:00:00
27,22,290.0,0.10738255,0.78125,0.0,2023-06-28 22:00:00
27,23,290.0,0.10738255,0.78125,0.0,2023-06-28 23:00:00
27,24,290.0,0.067114094,0.7890625,0.0,2023-06-29 00:00:00
28,1,290.0,0.013422819,0.77734375,0.0,2023-06-29 01:00:00
28,2,270.0,0.0,0.78125,0.0,2023-06-29 02:00:00
28,3,290.0,0.0,0.7578125,0.0,2023-06-29 03:00:00
28,4,20.0,0.0,0.75390625,0.0,2023-06-29 04:00:00
28,5,50.0,0.073825503,0.74609375,0.0,2023-06-29 05:00:00
28,6,20.0,0.100671141,0.734375,0.0,2023-06-29 06:00:00
28,7,40.0,0.073825503,0.73046875,0.028818444,2023-06-29 07:00:00
28,8,20.0,0.134228188,0.7734375,0.187319885,2023-06-29 08:00:00
28,9,20.0,0.201342282,0.796875,0.406340058,2023-06-29 09:00:00
28,10,20.0,0.167785235,0.84375,0.60518732,2023-06-29 10:00:00
28,11,20.0,0.181208054,0.875,0.755043228,2023-06-29 11:00:00
28,12,280.0,0.073825503,0.8984375,0.801152738,2023-06-29 12:00:00
28,13,270.0,0.10738255,0.90234375,0.458213256,2023-06-29 13:00:00
28,14,280.0,0.080536913,0.875,0.368876081,2023-06-29 14:00:00
28,15,280.0,0.080536913,0.89453125,0.354466859,2023-06-29 15:00:00
28,16,290.0,0.140939597,0.8984375,0.501440922,2023-06-29 16:00:00
28,17,280.0,0.154362416,0.8828125,0.239193084,2023-06-29 17:00:00
28,18,280.0,0.100671141,0.86328125,0.121037464,2023-06-29 18:00:00
28,19,260.0,0.11409396,0.8359375,0.011527378,2023-06-29 19:00:00
28,20,280.0,0.080536913,0.84765625,0.0,2023-06-29 20:00:00
28,21,270.0,0.060402685,0.8359375,0.0,2023-06-29 21:00:00
28,22,270.0,0.026845638,0.828125,0.0,2023-06-29 22:00:00
28,23,270.0,0.0,0.81640625,0.0,2023-06-29 23:00:00
28,24,290.0,0.013422819,0.8046875,0.0,2023-06-30 00:00:00
29,1,280.0,0.033557047,0.7890625,0.0,2023-06-30 01:00:00
29,2,280.0,0.006711409,0.78125,0.0,2023-06-30 02:00:00
29,3,290.0,0.0,0.7734375,0.0,2023-06-30 03:00:00
29,4,280.0,0.0,0.7734375,0.0,2023-06-30 04:00:00
29,5,270.0,0.0,0.75390625,0.0,2023-06-30 05:00:00
29,6,270.0,0.0,0.74609375,0.0,2023-06-30 06:00:00
29,7,270.0,0.0,0.76171875,0.028818444,2023-06-30 07:00:00
29,8,270.0,0.026845638,0.80078125,0.18443804,2023-06-30 08:00:00
29,9,280.0,0.046979866,0.8671875,0.389048991,2023-06-30 09:00:00
29,10,290.0,0.020134228,0.921875,0.57925072,2023-06-30 10:00:00
29,11,20.0,0.046979866,0.93359375,0.720461095,2023-06-30 11:00:00
29,12,280.0,0.026845638,0.96875,0.755043228,2023-06-30 12:00:00
29,13,270.0,0.046979866,0.9453125,0.515850144,2023-06-30 13:00:00
29,14,260.0,0.093959732,0.953125,0.668587896,2023-06-30 14:00:00
29,15,270.0,0.154362416,0.96484375,0.622478386,2023-06-30 15:00:00
29,16,110.0,0.067114094,0.9453125,0.438040346,2023-06-30 16:00:00
29,17,160.0,0.134228188,0.9140625,0.279538905,2023-06-30 17:00:00
29,18,160.0,0.080536913,0.8828125,0.095100865,2023-06-30 18:00:00
29,19,170.0,0.0,0.86328125,0.008645533,2023-06-30 19:00:00
29,20,290.0,0.013422819,0.85546875,0.0,2023-06-30 20:00:00
29,21,280.0,0.0,0.8515625,0.0,2023-06-30 21:00:00
29,22,290.0,0.073825503,0.83984375,0.0,2023-06-30 22:00:00
29,23,290.0,0.100671141,0.81640625,0.0,2023-06-30 23:00:00
29,24,280.0,0.040268456,0.7890625,0.0,2023-07-01 00:00:00
30,1,290.0,0.0,0.78125,0.0,2023-07-01 01:00:00
30,2,290.0,0.0,0.77734375,0.0,2023-07-01 02:00:00
30,3,290.0,0.0,0.7734375,0.0,2023-07-01 03:00:00
30,4,290.0,0.0,0.765625,0.0,2023-07-01 04:00:00
30,5,290.0,0.0,0.7578125,0.0,2023-07-01 05:00:00
30,6,300.0,0.0,0.75390625,0.0,2023-07-01 06:00:00
30,7,280.0,0.0,0.76171875,0.025936599,2023-07-01 07:00:00
30,8,290.0,0.0,0.80078125,0.170028818,2023-07-01 08:00:00
30,9,280.0,0.060402685,0.84375,0.380403458,2023-07-01 09:00:00
30,10,280.0,0.093959732,0.87109375,0.556195965,2023-07-01 10:00:00
30,11,270.0,0.167785235,0.89453125,0.645533141,2023-07-01 11:00:00
30,12,270.0,0.140939597,0.921875,0.714697406,2023-07-01 12:00:00
30,13,270.0,0.11409396,0.91015625,0.518731988,2023-07-01 13:00:00
30,14,270.0,0.067114094,0.8984375,0.21037464,2023-07-01 14:00:00
30,15,270.0,0.013422819,0.87890625,0.095100865,2023-07-01 15:00:00
30,16,130.0,0.067114094,0.9296875,0.285302594,2023-07-01 16:00:00
30,17,110.0,0.120805369,0.91015625,0.293948127,2023-07-01 17:00:00
30,18,120.0,0.10738255,0.8671875,0.11815562,2023-07-01 18:00:00
30,19,120.0,0.067114094,0.81640625,0.011527378,2023-07-01 19:00:00
30,20,120.0,0.060402685,0.796875,0.0,2023-07-01 20:00:00
30,21,130.0,0.046979866,0.77734375,0.0,2023-07-01 21:00:00
